id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaodefluente;val_vazaonatural;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-23 00:00:00;63;7;35;4715;8570;0;8570;4080;1449;28;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-24 00:00:00;63;6;34;4868;6479;0;6479;4112;1461;27;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-25 00:00:00;63;6;34;4648;7052;0;7052;4112;1445;26;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-26 00:00:00;63;7;33;4576;7756;0;7756;4117;1438;25;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-27 00:00:00;63;6;32;4606;7170;0;7170;4048;1382;25;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-28 00:00:00;62;6;32;4769;7314;0;7314;4005;1384;24;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-29 00:00:00;62;6;31;5082;7415;0;7415;3957;1401;23;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-11-30 00:00:00;62;6;31;5568;6535;0;6535;3970;1460;22;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-12-01 00:00:00;62;6;31;5450;6607;0;6607;4103;1605;22;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-12-02 00:00:00;62;7;30;5254;7938;0;7938;4376;1859;21;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-12-03 00:00:00;62;7;30;5268;7551;0;7551;4538;1977;20;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;2024-12-04 00:00:00;62;6;29;5610;7312;0;7312;4771;2145;19;26
